dt_inp,tot_recv,md,prime,tentv_ppm,ppaid
1000258224,120433,9298,1119,997,3079
1000230468,195422,10400,7974,937,4119
1000281491,153816,3648,2652,802,11185
1000280769,127751,3505,5858,933,4614
1000274419,178263,10384,7593,704,12499
1000240681,167473,19625,8348,746,13741
1000975456,192198,8844,6026,875,8763
1000281489,132295,3047,1461,703,12809
1000274834,102478,11620,1935,721,7320
1000975451,198328,15470,2406,707,14074
1000281484,166538,6152,5425,704,8176
1000280760,132192,10714,9932,747,3207
1000274830,170396,6151,5852,745,2906
1000208681,117489,6536,2897,873,4280
1000284536,132718,2289,1984,712,3712
1000280321,133825,15873,8103,926,12448
1000274827,130672,6880,9862,981,14972
1001233417,199038,16621,4786,740,9197
1000975918,111859,4445,4283,952,8341
1000281477,172823,6361,1826,825,10401
1000280318,177614,19126,4899,783,7743
1000274824,126332,19247,1443,789,12285
1000267033,178790,3411,6108,815,8156
1000253427,192469,16145,2776,933,5775
1000208677,169636,11075,9209,887,11576
1001233409,184364,5848,8786,983,5094
1000281473,171546,11187,9041,786,3574
1000280316,122137,5412,3202,836,8667
1000274821,110859,2443,5782,944,13847
1000267479,111377,13028,6385,861,6369
1000253383,128659,10016,1373,742,10367
1000208675,152931,2691,4199,965,5305
1000975913,119092,16608,4532,858,10570
1000281465,192361,8534,7449,875,3538
1000280313,170071,10364,6481,872,7017
1000274815,101989,13108,2673,919,11181
1000267031,176474,9100,2585,904,5586
1000253381,167332,9722,7476,988,9501
1000280310,199399,19475,7929,748,5296
1000274812,101335,14113,5722,879,2705
1000267029,171810,5290,1551,965,9956
1000253150,182041,4513,5505,748,4394
1001233944,140767,11786,5986,792,4443
1000280742,195449,15060,7637,820,10801
1000274809,146555,12009,4327,865,8533
1000267027,105608,15723,3006,933,12510
1000255305,188073,4973,9627,965,12820
1000252058,134261,11274,1206,801,3717
1000975434,173639,12334,8914,995,3789
1000281846,192503,19486,7366,978,2664
1000280736,147580,13173,5337,725,1640
1000274795,125490,2129,8638,719,9816
1000267471,158288,3339,3056,987,2741
1001233907,113461,9648,5233,931,12323
1000975907,168527,7706,4074,716,5662
1000281452,103062,17713,1223,940,14320
1000280734,143264,4462,4768,884,8168
1000274792,135357,10363,6578,916,10626
1000267017,191146,19603,8145,868,11537
1000256315,121942,2416,9872,747,11594
1001233905,109476,2457,5273,913,8490
1000281836,155307,9526,6252,835,6465
1000280297,180019,11068,6270,981,3933
1000274386,181783,7492,4609,898,2863
1000267014,191443,11015,6730,824,3924
1000256953,118313,13943,4919,965,9387
1000208663,106804,18854,9175,709,9742
1001233411,120260,12733,5043,744,13592
1000615902,148340,12514,6879,815,9336
1000281441,199062,14267,7205,850,6004
1000280294,198473,4000,1001,707,6892
1000274381,184789,5279,7202,809,9093
1000267012,148026,9940,3714,853,5791
1000256311,178188,3786,1949,790,4716
1000249208,190796,14236,8974,749,4930
1000202825,195973,10956,8602,846,5947
1001233406,134412,7541,6394,788,9823
1000281834,131388,15618,5272,881,12792
1000280732,114160,17945,1410,810,8855
1000274789,166018,10537,5188,777,11788
1000267010,165322,18470,9424,947,2568
1000256308,194384,18624,3884,965,12360
1000203074,140795,7180,2719,890,7874
1001233902,195833,2590,4496,804,14903
1000280727,103851,16370,3092,982,9461
1000274412,106394,12678,4728,776,10452
1000267466,160638,16961,2515,845,14881
1000256305,131185,14700,4671,895,5217
1000202231,148220,4169,9435,859,9054
1000281827,195761,19385,6051,978,13730
1000280725,114044,19110,7502,997,10341
1000274407,107663,15303,6241,941,12733
1000267005,100413,15447,6707,806,2835
1000256302,152641,19919,1530,792,10975
1000248455,164554,16716,4851,790,14398
1000280723,151757,5863,3390,751,3818
1000274404,191219,9659,2105,870,2743
1000267003,169416,12343,3745,896,2689
1000256299,174208,11538,4584,860,11574
1000248640,181067,17491,5766,816,12749
1000202769,126473,11342,2841,749,8159
1000284899,176985,5979,4413,922,8810
1000281419,167428,19273,2477,962,11275
1000274401,103504,16151,5017,844,2546
1000270936,149582,4573,1091,966,8710
1000267001,107373,6455,7711,717,3030
1000256296,133717,18391,6195,752,11437
1000248636,112098,17147,4567,884,3063
1000284360,129914,14104,6138,804,7308
1000281415,188895,2525,2196,719,9662
1000280715,162336,19757,2865,845,2473
1000274398,183795,5016,7569,772,12075
1000266998,136524,19471,2367,792,5716
1000263985,172366,3926,2343,768,11695
1000256293,133137,17456,9105,747,4611
1000248420,138007,15932,2683,899,4667
1000202763,145851,19879,6845,885,3018
1000284893,186158,11915,8058,817,1551
1000281413,117740,13693,4234,704,10406
1000280712,181632,11084,2096,768,6028
1000274818,125032,12383,1782,973,4578
1000267460,143181,10955,7140,964,5962
1000230359,199454,14296,8838,742,7926
1001596189,127160,4273,7232,997,2319
1000284891,144048,7347,6737,842,10202
1000281813,177419,3936,9813,978,4063
1000280344,129443,4232,5507,812,6843
1000274807,109115,11706,8847,992,11543
1000266990,162027,9853,6887,829,12181
1000208395,148809,3938,6014,814,8720
1000284889,118242,12246,7088,702,3281
1000281408,112999,17026,2055,883,1768
1000280775,154193,8074,7597,890,2681
1000274804,197921,19116,2540,712,3161
1000267035,179624,15116,5305,805,13746
1000247981,146620,12655,5109,724,12736
1000245835,151226,2200,6844,758,10294
1000208393,177626,13936,1254,938,9994
1000284678,137020,16714,2175,808,11722
1000281403,193354,10595,3792,837,6061
1000274802,183059,3362,2668,962,8573
1000267474,199089,15315,5175,761,8706
1000264379,119314,16882,2953,802,6867
1000248085,143894,17338,1019,889,12175
1000280767,192583,3371,5012,834,12312
1000274800,111543,14389,9315,887,6452
1000267023,156599,10419,7277,789,9057
1000263940,103321,3805,1341,727,4565
1000230361,146094,12388,9262,931,4746
1000208389,125914,17689,6601,793,4660
1000281801,169653,2979,4480,995,12696
1000274798,175694,11031,7017,885,5206
1000267020,198779,4476,1763,911,6487
1000274383,142115,12029,8235,877,13551
1000267007,181295,13971,2507,737,14141
1000256273,156005,3258,9978,799,5451
1000208385,169472,16594,4451,852,6219
1000281799,103221,11500,1081,785,9841
1000280331,171103,7805,4800,793,2936
1000274786,192962,3695,8808,855,7518
1000267457,162531,16843,2623,891,5427
1000244678,130389,12134,7368,737,1704
1000202198,142002,13015,9405,792,7288
1000274784,145015,16107,8510,945,2843
1000267454,154136,3373,2246,936,7393
1000256881,131623,14009,8934,879,6677
1000244675,157723,15933,4792,820,2013
1001232922,176643,17905,9662,756,2379
1000546629,101927,16454,8195,767,2663
1000280323,194050,10287,1060,974,12553
1000274226,196112,3073,9882,880,11884
1000267451,165573,9378,3413,918,13136
1000256878,128629,2946,5502,889,13614
1000208350,186193,8214,5621,733,10872
1000202194,150028,19053,9232,990,3099
1001232919,114437,12914,4843,864,5859
1000546638,132447,19407,6458,979,4062
1000281794,147556,3776,4042,927,2085
1000280755,156434,8128,8263,888,7228
1000274722,195019,10350,9748,798,2354
1000266995,199832,13719,3458,745,4509
1000208638,166689,4447,7819,784,5402
1000546635,191099,2080,3226,799,3622
1000281387,151356,4131,4849,878,3712
1000280751,198902,12399,9410,742,8945
1000266992,153318,9665,6453,813,14059
1000546907,120493,13103,1243,885,3661
1000280748,193605,10006,7760,733,1634
1000274224,127883,6330,2045,745,7343
1000267448,187276,10178,3430,991,13123
1000231161,179839,2986,5911,713,10690
1000546627,129359,8472,5227,968,12870
1000281383,187268,6056,5587,829,2922
1000280745,187591,2918,8876,997,14817
1000274222,110285,18333,3049,756,6433
1000546624,164920,11864,6765,826,9597
1000280308,115407,11237,5280,793,8367
1000207540,198899,17152,7040,740,8982
1000546902,107349,17023,4246,912,12115
1000280306,166597,5569,7825,722,11487
1000264289,197309,13748,9834,927,3514
1000258068,180829,8341,3731,700,11195
1000207538,119976,9501,5632,871,12602
1000202182,149730,14944,4713,913,8761
1000281777,190853,3101,5884,740,4650
1000280304,100832,14590,3996,809,6818
1000281366,138867,15568,1162,918,11876
1000280302,107711,12015,1712,809,2312
1000281357,159528,16425,8033,700,6061
1000280284,176479,9586,7482,976,7111
1000235684,197105,7628,9820,766,2782
1000282691,144759,5979,9286,769,5147
1000280282,130415,17385,9848,773,10997
1000263469,178907,3399,8199,746,3470
1000207568,194594,17655,9607,839,14412
1000202219,167758,7367,8978,718,12312
1001232416,178515,3906,4381,723,9436
1000281746,151745,18196,3682,804,8478
1000202771,151049,16463,2819,732,7348
1001232414,124530,5967,2669,702,5896
1000281729,129653,9376,8913,807,5949
1000280709,123057,6570,6886,980,11094
1000207566,109254,2643,1336,947,2778
1000266952,141237,14409,7486,762,2139
1000257419,127016,18916,1092,835,2828
1000230673,130341,14882,7036,989,10586
1000207564,155933,13587,4337,983,11226
1000281725,138044,18263,2747,740,2933
1000280705,116299,3752,2528,757,14873
1000266949,171143,6992,8914,907,2387
1000260172,109639,16031,6665,714,2299
1000207562,175036,5859,7888,855,11223
1000266946,109705,9749,2453,997,2604
1000257416,129591,16824,9040,761,1577
1000280701,119720,9587,3712,875,7979
1000257414,137048,5383,8757,970,8812
1000280265,118102,10218,7110,866,11254
1000207558,149384,6693,7906,703,5135
1000202749,144665,5962,4974,795,7154
1000281337,132475,11872,2266,954,5957
1000280263,164608,8338,3393,865,12935
1000274650,171223,4471,7636,852,9986
1000257394,131550,6748,9680,833,8339
1000207556,128463,2792,7350,861,11089
1001231952,115818,12256,7822,704,2237
1000266944,121589,12613,6084,975,6847
1000257391,167505,12091,3398,762,12459
1001231950,155312,11458,4096,771,12955
1000267438,181616,5416,5513,852,14259
1000255083,165176,8002,5944,886,2402
1001231948,184511,8630,2690,858,4019
1000267373,176913,18565,2045,740,1621
1000257386,129701,5209,7271,956,13668
1000255189,124748,4031,4409,900,9707
1001231946,111787,3787,8702,975,6182
1000257343,191030,3154,3240,915,13165
1001232906,105483,19954,1758,953,9629
1000266637,172691,6664,7865,708,13606
1000255069,159572,15634,2859,716,2026
1000281311,143871,10986,2505,924,12699
1000270237,168900,2992,8614,752,11708
1000255187,101029,2900,3134,989,14352
1000205063,103726,17791,9620,980,12244
1000274616,156307,13665,2721,812,4228
1000265958,142602,10316,2191,717,3777
1000280270,135403,10747,6013,978,5390
1000274612,114958,5371,9819,963,3309
1000266523,138999,18398,9337,977,13435
1000205014,184433,8174,8187,814,11284
1000274609,192191,13603,1254,762,6765
1000257924,153557,4545,7027,870,11239
1000236159,128438,15002,1480,722,14697
1000280254,195782,12584,3373,922,3131
1000274105,106622,3991,6837,850,9064
1000205010,136841,19151,8593,939,4290
1000280684,125226,3783,4976,706,10162
1000256166,131909,13799,2461,757,11271
1000281286,178314,2837,9221,799,14859
1000280151,125340,15701,9271,916,10260
1000205002,130506,9080,8467,838,5757
1000281741,117391,17749,4711,773,4091
1000256676,165123,9162,4082,895,6215
1000235619,152580,7411,3750,886,8054
1001231402,141007,6600,6996,711,14961
1000285977,191606,9197,8199,896,8360
1000280148,134842,12306,1419,964,8184
1000280657,191849,14216,7773,956,14943
1000256605,133825,4303,3254,934,13628
1000255159,120620,14630,1718,768,10854
1000201662,136580,14652,5348,733,8401
1000281732,132165,8533,5615,783,3491
1000280650,121258,17129,8664,756,11262
1000204946,148166,14937,8808,891,11138
1000201869,197061,10595,7887,945,8712
1000281343,162422,17682,5657,723,11480
1000256099,122794,7828,8023,907,13527
1000199475,140602,15495,1472,721,5775
1001223437,118310,12297,9207,936,2590
1000281331,196831,18421,5530,818,3138
1000230174,190566,14392,8843,898,10683
1000204936,120454,10101,5772,722,9586
1000207328,138794,19090,4582,753,2409
1001223432,114017,7061,9344,906,14979
1000280642,191032,10491,3333,897,1805
1000239794,154718,2198,6104,994,14462
1000197672,183238,14378,7010,878,5711
1000281318,185713,11351,1390,917,2823
1000257894,151568,10366,7062,956,12942
1000196719,177794,12860,2205,923,12532
1001223421,108037,15975,2937,906,13207
1000270643,143711,4236,7280,902,10544
1000257892,134492,9166,4232,769,14344
1000247016,199581,14092,7750,859,7742
1000227684,114755,4041,9944,889,12881
1000197382,198035,19972,3092,933,14668
1000270640,119113,16427,5975,965,4504
1000257283,193722,3101,1054,849,10550
1000256006,103659,13058,9068,988,2950
1000247014,187686,19803,6680,996,3407
1001223428,115366,8317,1884,850,11238
1000270637,195981,2001,5472,995,4970
1000247011,182597,18843,8037,738,10360
1000196301,166982,3177,2692,700,10671
1000274136,158268,8251,6553,815,9152
1000270634,120725,14772,4356,876,6137
1000196299,145599,8610,9436,856,7214
1000274134,193269,5300,5689,743,8119
1000270631,128329,5706,1710,709,4039
1000257876,139375,19047,1875,885,2579
1000207397,171689,3440,9678,899,6003
1001223414,172098,7276,4350,850,14430
1000281642,189601,3416,8809,860,6560
1000274606,190941,7972,7463,779,13086
1000270628,194014,9394,5234,908,8131
1000256171,159957,4625,6770,862,4760
1000281644,122211,14591,6577,825,5097
1000280110,165468,12263,7386,787,4095
1000274603,107740,13040,4329,853,13683
1000270625,162265,10385,8571,812,2658
1000282061,157606,10710,8075,827,7826
1000281640,112125,3410,6129,904,2711
1000273873,172920,8826,4397,880,12155
1000281638,150326,2208,2543,900,7584
1000280104,183249,14836,3516,937,12088
1000273870,163014,15267,3307,808,9916
1000207389,141765,15245,8593,793,4893
1000281154,183754,18161,4512,705,2140
1000280095,144552,19048,4584,903,14994
1000273867,117104,6307,7191,923,6087
1000195170,163378,13406,5101,840,4597
1000282175,150252,9610,2829,715,8968
1000281151,140652,4414,8099,866,2587
1000279592,149075,14135,5046,854,7667
1000274114,186686,12060,5129,701,3063
1000255572,182291,17596,3193,711,14811
1000282172,144193,5187,7040,944,3094
1000281635,134051,14386,3102,757,5154
1000274111,107520,18262,3922,793,13296
1000257280,132608,5163,9858,900,8042
1000247019,195458,16305,3028,899,4370
1000227735,147346,3613,5752,974,9003
1000193093,123659,10275,1806,971,13626
1000282166,113404,8730,6308,915,11970
1000281633,110512,9570,6561,849,14004
1000280075,191193,19670,7044,792,5864
1000273863,156339,9339,1921,809,11743
1000257885,129196,16277,5067,780,6229
1000193673,145405,17434,7537,728,9867
1000282162,121777,8380,5211,847,3715
1000281147,180015,19967,9182,731,6786
1000279573,107632,15103,1764,892,6618
1000274108,149506,9458,1428,994,6857
1000270148,186186,6663,7938,865,1717
1000257880,176385,6073,4676,904,8133
1000193669,197031,9053,1313,883,8422
1000282157,143242,4746,6470,986,11013
1000280590,179598,17071,7126,974,5624
1000279570,136817,5395,3951,905,5418
1000273860,107651,16006,9485,892,8013
1000270088,190214,4052,8797,964,8743
1000281117,158144,9282,3427,812,13335
1000273857,148713,3886,5747,861,7827
1000270085,116088,5567,4370,999,5174
1000257873,161590,10666,2645,955,13158
1001222417,180919,18588,6650,1000,4893
1000535406,113390,7452,2008,761,14862
1000281115,125967,14249,6486,778,14786
1000273854,151188,4502,4300,888,13675
1000270205,127838,19858,8420,746,12496
1000193611,100130,12195,6710,754,7880
1001222415,111174,17620,1934,903,2605
1000281106,121394,8829,9819,854,3751
1000270180,179450,5670,2744,839,7489
1000260199,182248,16021,6424,787,4357
1000257236,105312,15076,3546,701,7215
1000207375,107026,17690,6141,962,11598
1000192935,185728,11977,7667,900,6964
1000273599,139753,19265,1408,752,8911
1000260988,175254,12484,4393,813,12800
1000258450,144316,5749,2402,709,7364
1001610686,172956,14095,7815,918,11715
1001604948,133314,4977,6370,770,7681
1001600450,121036,3558,8110,984,7493
1000273593,150145,13305,9128,707,2250
1000261274,145311,3083,6472,944,14792
1000258848,114078,7286,1189,921,1914
1000273846,180894,12574,4679,795,3046
1000261271,173049,12276,5342,972,11110
1000258444,150809,5602,9916,823,14097
1000255506,183757,19354,1346,840,2084
1001604944,167211,18447,5732,810,5871
1000282002,135946,13827,6944,940,6683
1000280662,180604,9402,4467,766,10892
1000273843,118474,18918,8120,901,10793
1000261268,168576,18252,8835,823,5077
1000281997,131952,13165,4375,837,12801
1000273838,136633,8905,4344,716,11390
1000261027,139882,14686,7415,719,8246
1000258815,189589,16330,5279,881,10800
1000189310,148668,12768,5878,935,4130
1001610680,108279,5272,7172,961,2535
1000281983,147179,8548,5391,905,14251
1000273835,131726,7623,1602,904,2892
1000261025,183544,3001,4451,836,7379
1001604938,192323,8229,3255,772,12968
1000273581,139471,13139,8562,731,9799
1000261023,130887,12927,3586,907,3337
1000260164,164271,9301,1482,964,11369
1001610676,180381,12592,2708,972,13186
1001604936,125203,18677,9652,929,6937
1000273579,166627,14596,1971,887,6028
1000261021,119002,11342,3177,975,5994
1000260155,163471,16636,5687,736,4105
1000258798,126415,16213,5748,830,6789
1000246434,159481,2018,1186,942,13984
1000189188,188765,10340,7582,915,8007
1000273577,160119,7460,4736,991,1726
1000261019,128003,19120,5397,742,6752
1000259915,192303,13294,9588,778,2250
