dt,tclass,month_1,month_2,month_3,month_4,month_5,month_6
1000245128,A1,104,104,104,104,104,104
1000245128,A2,104,104,104,104,104,104
1000245128,A3,104,104,104,104,104,104
1000281589,R2SP,214,214,214,214,214,214
1000281589,R2TP,214,214,214,214,214,214
1000281589,C1SP,214,214,214,214,214,214
1000281589,C1TP,214,214,214,214,214,214
1000281589,D1,214,214,214,214,214,214
1000281589,D2,214,214,214,214,214,214
1000281589,D3,214,214,214,214,214,214
1000281589,A1,214,214,214,214,214,214
1000281589,A2,214,214,214,214,214,214
1000281589,A3,214,214,214,214,214,214
1000281087,R2SP,225,225,225,225,225,225
1000281087,R2TP,225,225,225,225,225,225
1000281087,C1SP,225,225,225,225,225,225
1000281087,C1TP,225,225,225,225,225,225
1000281087,D1,225,225,225,225,225,225
1000281087,D2,225,225,225,225,225,225
1000281087,D3,225,225,225,225,225,225
1000281087,A1,225,225,225,225,225,225
1000281087,A2,225,225,225,225,225,225
1000281087,A3,225,225,225,225,225,225
1000227398,R2SP,102,102,102,102,102,102
1000227398,R2TP,102,102,102,102,102,102
1000227398,C1SP,102,102,102,102,102,102
1000227398,C1TP,102,102,102,102,102,102
1000227398,D1,102,102,102,102,102,102
1000227398,D2,102,102,102,102,102,102
1000227398,D3,102,102,102,102,102,102
1000227398,A1,102,102,102,102,102,102
1000227398,A2,102,102,102,102,102,102
1000227398,A3,102,102,102,102,102,102
1000205022,R2SP,210,210,210,210,210,210
1000205022,R2TP,210,210,210,210,210,210
1000205022,C1SP,210,210,210,210,210,210
1000205022,C1TP,210,210,210,210,210,210
1000205022,D1,210,210,210,210,210,210
1000205022,D2,210,210,210,210,210,210
1000205022,D3,210,210,210,210,210,210
1000205022,A1,210,210,210,210,210,210
1000205022,A2,210,210,210,210,210,210
1000205022,A3,210,210,210,210,210,210
1000281084,R2SP,431,431,431,431,431,431
1000281084,R2TP,431,431,431,431,431,431
1000281084,C1SP,431,431,431,431,431,431
1000281084,C1TP,431,431,431,431,431,431
1000281084,D1,431,431,431,431,431,431
1000281084,D2,431,431,431,431,431,431
1000281084,D3,431,431,431,431,431,431
1000281084,A1,431,431,431,431,431,431
1000281084,A2,431,431,431,431,431,431
1000281084,A3,431,431,431,431,431,431
1000266456,R2SP,58,58,58,58,58,58
1000266456,R2TP,58,58,58,58,58,58
1000266456,C1SP,58,58,58,58,58,58
1000266456,C1TP,58,58,58,58,58,58
1000266456,D1,58,58,58,58,58,58
1000266456,D2,58,58,58,58,58,58
1000266456,D3,58,58,58,58,58,58
1000266456,A1,58,58,58,58,58,58
1000266456,A2,58,58,58,58,58,58
1000266456,A3,58,58,58,58,58,58
1000245594,R2SP,432,432,432,432,432,432
1000245594,R2TP,432,432,432,432,432,432
1000245594,C1SP,432,432,432,432,432,432
1000245594,C1TP,432,432,432,432,432,432
1000245594,D1,432,432,432,432,432,432
1000245594,D2,432,432,432,432,432,432
1000245594,D3,432,432,432,432,432,432
1000245594,A1,432,432,432,432,432,432
1000245594,A2,432,432,432,432,432,432
1000245594,A3,432,432,432,432,432,432
1000205020,R2SP,225,225,225,225,225,225
1000205020,R2TP,225,225,225,225,225,225
1000205020,C1SP,225,225,225,225,225,225
1000205020,C1TP,225,225,225,225,225,225
1000205020,D1,225,225,225,225,225,225
1000205020,D2,225,225,225,225,225,225
1000205020,D3,225,225,225,225,225,225
1000205020,A1,225,225,225,225,225,225
1000205020,A2,225,225,225,225,225,225
1000205020,A3,225,225,225,225,225,225
1000281585,R2SP,275,275,275,275,275,275
1000281585,R2TP,275,275,275,275,275,275
1000281585,C1SP,275,275,275,275,275,275
1000281585,C1TP,275,275,275,275,275,275
1000281585,D1,275,275,275,275,275,275
1000281585,D2,275,275,275,275,275,275
1000281585,D3,275,275,275,275,275,275
1000281585,A1,275,275,275,275,275,275
1000281585,A2,275,275,275,275,275,275
1000281585,A3,275,275,275,275,275,275
1000281081,R2SP,75,75,75,75,75,75
1000281081,R2TP,75,75,75,75,75,75
1000281081,C1SP,75,75,75,75,75,75
1000281081,C1TP,75,75,75,75,75,75
1000281081,D1,75,75,75,75,75,75
1000281081,D2,75,75,75,75,75,75
1000281081,D3,75,75,75,75,75,75
1000281081,A1,75,75,75,75,75,75
1000281081,A2,75,75,75,75,75,75
1000281081,A3,75,75,75,75,75,75
1000279598,R2SP,405,405,405,405,405,405
1000279598,R2TP,405,405,405,405,405,405
1000279598,C1SP,405,405,405,405,405,405
1000279598,C1TP,405,405,405,405,405,405
1000279598,D1,405,405,405,405,405,405
1000279598,D2,405,405,405,405,405,405
1000279598,D3,405,405,405,405,405,405
1000279598,A1,405,405,405,405,405,405
1000279598,A2,405,405,405,405,405,405
1000279598,A3,405,405,405,405,405,405
1000229124,R2SP,430,430,430,430,430,430
1000229124,R2TP,430,430,430,430,430,430
1000229124,C1SP,430,430,430,430,430,430
1000229124,C1TP,430,430,430,430,430,430
1000229124,D1,430,430,430,430,430,430
1000229124,D2,430,430,430,430,430,430
1000229124,D3,430,430,430,430,430,430
1000229124,A1,430,430,430,430,430,430
1000229124,A2,430,430,430,430,430,430
1000229124,A3,430,430,430,430,430,430
1000207344,R2SP,129,129,129,129,129,129
1000207344,R2TP,129,129,129,129,129,129
1000207344,C1SP,129,129,129,129,129,129
1000207344,C1TP,129,129,129,129,129,129
1000207344,D1,129,129,129,129,129,129
1000207344,D2,129,129,129,129,129,129
1000207344,D3,129,129,129,129,129,129
1000207344,A1,129,129,129,129,129,129
1000207344,A2,129,129,129,129,129,129
1000207344,A3,129,129,129,129,129,129
1001220440,R2SP,161,161,161,161,161,161
1001220440,R2TP,161,161,161,161,161,161
1001220440,C1SP,161,161,161,161,161,161
1001220440,C1TP,161,161,161,161,161,161
1001220440,D1,161,161,161,161,161,161
1001220440,D2,161,161,161,161,161,161
1001220440,D3,161,161,161,161,161,161
1001220440,A1,161,161,161,161,161,161
1001220440,A2,161,161,161,161,161,161
1001220440,A3,161,161,161,161,161,161
1000281078,R2SP,323,323,323,323,323,323
1000281078,R2TP,323,323,323,323,323,323
1000281078,C1SP,323,323,323,323,323,323
1000281078,C1TP,323,323,323,323,323,323
1000281078,D1,323,323,323,323,323,323
1000281078,D2,323,323,323,323,323,323
1000281078,D3,323,323,323,323,323,323
1000281078,A1,323,323,323,323,323,323
1000281078,A2,323,323,323,323,323,323
1000281078,A3,323,323,323,323,323,323
1000279594,R2SP,372,372,372,372,372,372
1000279594,R2TP,372,372,372,372,372,372
1000279594,C1SP,372,372,372,372,372,372
1000279594,C1TP,372,372,372,372,372,372
1000279594,D1,372,372,372,372,372,372
1000279594,D2,372,372,372,372,372,372
1000279594,D3,372,372,372,372,372,372
1000279594,A1,372,372,372,372,372,372
1000279594,A2,372,372,372,372,372,372
1000279594,A3,372,372,372,372,372,372
1000245125,R2SP,300,300,300,300,300,300
1000245125,R2TP,300,300,300,300,300,300
1000245125,C1SP,300,300,300,300,300,300
1000245125,C1TP,300,300,300,300,300,300
1000245125,D1,300,300,300,300,300,300
1000245125,D2,300,300,300,300,300,300
1000245125,D3,300,300,300,300,300,300
1000245125,A1,300,300,300,300,300,300
1000245125,A2,300,300,300,300,300,300
1000245125,A3,300,300,300,300,300,300
1000227381,R2SP,173,173,173,173,173,173
1000227381,R2TP,173,173,173,173,173,173
1000227381,C1SP,173,173,173,173,173,173
1000227381,C1TP,173,173,173,173,173,173
1000227381,D1,173,173,173,173,173,173
1000227381,D2,173,173,173,173,173,173
1000227381,D3,173,173,173,173,173,173
1000227381,A1,173,173,173,173,173,173
1000227381,A2,173,173,173,173,173,173
1000227381,A3,173,173,173,173,173,173
1000281075,R2SP,136,136,136,136,136,136
1000281075,R2TP,136,136,136,136,136,136
1000281075,C1SP,136,136,136,136,136,136
1000281075,C1TP,136,136,136,136,136,136
1000281075,D1,136,136,136,136,136,136
1000281075,D2,136,136,136,136,136,136
1000281075,D3,136,136,136,136,136,136
1000281075,A1,136,136,136,136,136,136
1000281075,A2,136,136,136,136,136,136
1000281075,A3,136,136,136,136,136,136
1000279587,R2SP,255,255,255,255,255,255
1000279587,R2TP,255,255,255,255,255,255
1000279587,C1SP,255,255,255,255,255,255
1000279587,C1TP,255,255,255,255,255,255
1000279587,D1,255,255,255,255,255,255
1000279587,D2,255,255,255,255,255,255
1000279587,D3,255,255,255,255,255,255
1000279587,A1,255,255,255,255,255,255
1000279587,A2,255,255,255,255,255,255
1000279587,A3,255,255,255,255,255,255
1000281072,R2SP,173,173,173,173,173,173
1000281072,R2TP,173,173,173,173,173,173
1000281072,C1SP,173,173,173,173,173,173
1000281072,C1TP,173,173,173,173,173,173
1000281072,D1,173,173,173,173,173,173
1000281072,D2,173,173,173,173,173,173
1000281072,D3,173,173,173,173,173,173
1000281072,A1,173,173,173,173,173,173
1000281072,A2,173,173,173,173,173,173
1000281072,A3,173,173,173,173,173,173
1000281931,R2SP,359,359,359,359,359,359
1000281931,R2TP,359,359,359,359,359,359
1000281931,C1SP,359,359,359,359,359,359
1000281931,C1TP,359,359,359,359,359,359
1000281931,D1,359,359,359,359,359,359
1000281931,D2,359,359,359,359,359,359
1000281931,D3,359,359,359,359,359,359
1000281931,A1,359,359,359,359,359,359
1000281931,A2,359,359,359,359,359,359
1000281931,A3,359,359,359,359,359,359
1000280548,R2SP,154,154,154,154,154,154
1000280548,R2TP,154,154,154,154,154,154
1000280548,C1SP,154,154,154,154,154,154
1000280548,C1TP,154,154,154,154,154,154
1000280548,D1,154,154,154,154,154,154
1000280548,D2,154,154,154,154,154,154
1000280548,D3,154,154,154,154,154,154
1000280548,A1,154,154,154,154,154,154
1000280548,A2,154,154,154,154,154,154
1000280548,A3,154,154,154,154,154,154
1000280048,R2SP,406,406,406,406,406,406
1000280048,R2TP,406,406,406,406,406,406
1000280048,C1SP,406,406,406,406,406,406
1000280048,C1TP,406,406,406,406,406,406
1000280048,D1,406,406,406,406,406,406
1000280048,D2,406,406,406,406,406,406
1000280048,D3,406,406,406,406,406,406
1000280048,A1,406,406,406,406,406,406
1000280048,A2,406,406,406,406,406,406
1000280048,A3,406,406,406,406,406,406
1000207338,R2SP,313,313,313,313,313,313
1000207338,R2TP,313,313,313,313,313,313
1000207338,C1SP,313,313,313,313,313,313
1000207338,C1TP,313,313,313,313,313,313
1000207338,D1,313,313,313,313,313,313
1000207338,D2,313,313,313,313,313,313
1000207338,D3,313,313,313,313,313,313
1000207338,A1,313,313,313,313,313,313
1000207338,A2,313,313,313,313,313,313
1000207338,A3,313,313,313,313,313,313
1001220426,R2SP,160,160,160,160,160,160
1001220426,R2TP,160,160,160,160,160,160
1001220426,C1SP,160,160,160,160,160,160
1001220426,C1TP,160,160,160,160,160,160
1001220426,D1,160,160,160,160,160,160
1001220426,D2,160,160,160,160,160,160
1001220426,D3,160,160,160,160,160,160
1001220426,A1,160,160,160,160,160,160
1001220426,A2,160,160,160,160,160,160
1001220426,A3,160,160,160,160,160,160
1000281929,R2SP,393,393,393,393,393,393
1000281929,R2TP,393,393,393,393,393,393
1000281929,C1SP,393,393,393,393,393,393
1000281929,C1TP,393,393,393,393,393,393
1000281929,D1,393,393,393,393,393,393
1000281929,D2,393,393,393,393,393,393
1000281929,D3,393,393,393,393,393,393
1000281929,A1,393,393,393,393,393,393
1000281929,A2,393,393,393,393,393,393
1000281929,A3,393,393,393,393,393,393
1000281069,R2SP,206,206,206,206,206,206
1000281069,R2TP,206,206,206,206,206,206
1000281069,C1SP,206,206,206,206,206,206
1000281069,C1TP,206,206,206,206,206,206
1000281069,D1,206,206,206,206,206,206
1000281069,D2,206,206,206,206,206,206
1000281069,D3,206,206,206,206,206,206
1000281069,A1,206,206,206,206,206,206
1000281069,A2,206,206,206,206,206,206
1000281069,A3,206,206,206,206,206,206
1000280019,R2SP,150,150,150,150,150,150
1000280019,R2TP,150,150,150,150,150,150
1000280019,C1SP,150,150,150,150,150,150
1000280019,C1TP,150,150,150,150,150,150
1000280019,D1,150,150,150,150,150,150
1000280019,D2,150,150,150,150,150,150
1000280019,D3,150,150,150,150,150,150
1000280019,A1,150,150,150,150,150,150
1000280019,A2,150,150,150,150,150,150
1000280019,A3,150,150,150,150,150,150
1000269517,R2SP,263,263,263,263,263,263
1000269517,R2TP,263,263,263,263,263,263
1000269517,C1SP,263,263,263,263,263,263
1000269517,C1TP,263,263,263,263,263,263
1000269517,D1,263,263,263,263,263,263
1000269517,D2,263,263,263,263,263,263
1000269517,D3,263,263,263,263,263,263
1000269517,A1,263,263,263,263,263,263
1000269517,A2,263,263,263,263,263,263
1000269517,A3,263,263,263,263,263,263
1000207336,R2SP,148,148,148,148,148,148
1000207336,R2TP,148,148,148,148,148,148
1000207336,C1SP,148,148,148,148,148,148
1000207336,C1TP,148,148,148,148,148,148
1000207336,D1,148,148,148,148,148,148
1000207336,D2,148,148,148,148,148,148
1000207336,D3,148,148,148,148,148,148
1000207336,A1,148,148,148,148,148,148
1000207336,A2,148,148,148,148,148,148
1000207336,A3,148,148,148,148,148,148
1000281927,R2SP,422,422,422,422,422,422
1000281927,R2TP,422,422,422,422,422,422
1000281927,C1SP,422,422,422,422,422,422
1000281927,C1TP,422,422,422,422,422,422
1000281927,D1,422,422,422,422,422,422
1000281927,D2,422,422,422,422,422,422
1000281927,D3,422,422,422,422,422,422
1000281927,A1,422,422,422,422,422,422
1000281927,A2,422,422,422,422,422,422
1000281927,A3,422,422,422,422,422,422
1000280546,R2SP,356,356,356,356,356,356
1000280546,R2TP,356,356,356,356,356,356
1000280546,C1SP,356,356,356,356,356,356
1000280546,C1TP,356,356,356,356,356,356
1000280546,D1,356,356,356,356,356,356
1000280546,D2,356,356,356,356,356,356
1000280546,D3,356,356,356,356,356,356
1000280546,A1,356,356,356,356,356,356
1000280546,A2,356,356,356,356,356,356
1000280546,A3,356,356,356,356,356,356
1000279526,R2SP,456,456,456,456,456,456
1000279526,R2TP,456,456,456,456,456,456
1000279526,C1SP,456,456,456,456,456,456
1000279526,C1TP,456,456,456,456,456,456
1000279526,D1,456,456,456,456,456,456
1000279526,D2,456,456,456,456,456,456
1000279526,D3,456,456,456,456,456,456
1000279526,A1,456,456,456,456,456,456
1000279526,A2,456,456,456,456,456,456
1000279526,A3,456,456,456,456,456,456
1000269469,R2SP,431,431,431,431,431,431
1000269469,R2TP,431,431,431,431,431,431
1000269469,C1SP,431,431,431,431,431,431
1000269469,C1TP,431,431,431,431,431,431
1000269469,D1,431,431,431,431,431,431
1000269469,D2,431,431,431,431,431,431
1000269469,D3,431,431,431,431,431,431
1000269469,A1,431,431,431,431,431,431
1000269469,A2,431,431,431,431,431,431
1000269469,A3,431,431,431,431,431,431
1000205016,R2SP,212,212,212,212,212,212
1000205016,R2TP,212,212,212,212,212,212
1000205016,C1SP,212,212,212,212,212,212
1000205016,C1TP,212,212,212,212,212,212
1000205016,D1,212,212,212,212,212,212
1000205016,D2,212,212,212,212,212,212
1000205016,D3,212,212,212,212,212,212
1000205016,A1,212,212,212,212,212,212
1000205016,A2,212,212,212,212,212,212
1000205016,A3,212,212,212,212,212,212
1000281065,R2SP,257,257,257,257,257,257
1000281065,R2TP,257,257,257,257,257,257
1000281065,C1SP,257,257,257,257,257,257
1000281065,C1TP,257,257,257,257,257,257
1000281065,D1,257,257,257,257,257,257
1000281065,D2,257,257,257,257,257,257
1000281065,D3,257,257,257,257,257,257
1000281065,A1,257,257,257,257,257,257
1000281065,A2,257,257,257,257,257,257
1000281065,A3,257,257,257,257,257,257
1000269397,R2SP,499,499,499,499,499,499
1000269397,R2TP,499,499,499,499,499,499
1000269397,C1SP,499,499,499,499,499,499
1000269397,C1TP,499,499,499,499,499,499
1000269397,D1,499,499,499,499,499,499
1000269397,D2,499,499,499,499,499,499
1000269397,D3,499,499,499,499,499,499
1000269397,A1,499,499,499,499,499,499
1000269397,A2,499,499,499,499,499,499
1000269397,A3,499,499,499,499,499,499
1000227288,R2SP,211,211,211,211,211,211
1000227288,R2TP,211,211,211,211,211,211
1000227288,C1SP,211,211,211,211,211,211
1000227288,C1TP,211,211,211,211,211,211
1000227288,D1,211,211,211,211,211,211
1000227288,D2,211,211,211,211,211,211
1000227288,D3,211,211,211,211,211,211
1000227288,A1,211,211,211,211,211,211
1000227288,A2,211,211,211,211,211,211
1000227288,A3,211,211,211,211,211,211
1000280544,R2SP,69,69,69,69,69,69
1000280544,R2TP,69,69,69,69,69,69
1000280544,C1SP,69,69,69,69,69,69
1000280544,C1TP,69,69,69,69,69,69
1000280544,D1,69,69,69,69,69,69
1000280544,D2,69,69,69,69,69,69
1000280544,D3,69,69,69,69,69,69
1000280544,A1,69,69,69,69,69,69
1000280544,A2,69,69,69,69,69,69
1000280544,A3,69,69,69,69,69,69
1000279970,R2SP,98,98,98,98,98,98
1000279970,R2TP,98,98,98,98,98,98
1000279970,C1SP,98,98,98,98,98,98
1000279970,C1TP,98,98,98,98,98,98
1000279970,D1,98,98,98,98,98,98
1000279970,D2,98,98,98,98,98,98
1000279970,D3,98,98,98,98,98,98
1000279970,A1,98,98,98,98,98,98
1000279970,A2,98,98,98,98,98,98
1000279970,A3,98,98,98,98,98,98
1000281918,R2SP,204,204,204,204,204,204
1000281918,R2TP,204,204,204,204,204,204
1000281918,C1SP,204,204,204,204,204,204
1000281918,C1TP,204,204,204,204,204,204
1000281918,D1,204,204,204,204,204,204
1000281918,D2,204,204,204,204,204,204
1000281918,D3,204,204,204,204,204,204
1000281918,A1,204,204,204,204,204,204
1000281918,A2,204,204,204,204,204,204
1000281918,A3,204,204,204,204,204,204
1000279968,R2SP,315,315,315,315,315,315
1000279968,R2TP,315,315,315,315,315,315
1000279968,C1SP,315,315,315,315,315,315
1000279968,C1TP,315,315,315,315,315,315
1000279968,D1,315,315,315,315,315,315
1000279968,D2,315,315,315,315,315,315
1000279968,D3,315,315,315,315,315,315
1000279968,A1,315,315,315,315,315,315
1000279968,A2,315,315,315,315,315,315
1000279968,A3,315,315,315,315,315,315
1000246753,R2SP,60,60,60,60,60,60
1000246753,R2TP,60,60,60,60,60,60
1000246753,C1SP,60,60,60,60,60,60
1000246753,C1TP,60,60,60,60,60,60
1000246753,D1,60,60,60,60,60,60
1000246753,D2,60,60,60,60,60,60
1000246753,D3,60,60,60,60,60,60
1000246753,A1,60,60,60,60,60,60
1000246753,A2,60,60,60,60,60,60
1000246753,A3,60,60,60,60,60,60
1000281910,R2SP,453,453,453,453,453,453
1000281910,R2TP,453,453,453,453,453,453
1000281910,C1SP,453,453,453,453,453,453
1000281910,C1TP,453,453,453,453,453,453
1000281910,D1,453,453,453,453,453,453
1000281910,D2,453,453,453,453,453,453
1000281910,D3,453,453,453,453,453,453
1000281910,A1,453,453,453,453,453,453
1000281910,A2,453,453,453,453,453,453
1000281910,A3,453,453,453,453,453,453
1000246750,R2SP,413,413,413,413,413,413
1000246750,R2TP,413,413,413,413,413,413
1000246750,C1SP,413,413,413,413,413,413
1000246750,C1TP,413,413,413,413,413,413
1000246750,D1,413,413,413,413,413,413
1000246750,D2,413,413,413,413,413,413
1000246750,D3,413,413,413,413,413,413
1000246750,A1,413,413,413,413,413,413
1000246750,A2,413,413,413,413,413,413
1000246750,A3,413,413,413,413,413,413
1000284103,R2SP,264,264,264,264,264,264
1000284103,R2TP,264,264,264,264,264,264
1000284103,C1SP,264,264,264,264,264,264
1000284103,C1TP,264,264,264,264,264,264
1000284103,D1,264,264,264,264,264,264
1000284103,D2,264,264,264,264,264,264
1000284103,D3,264,264,264,264,264,264
1000284103,A1,264,264,264,264,264,264
1000284103,A2,264,264,264,264,264,264
1000284103,A3,264,264,264,264,264,264
1000281567,R2SP,255,255,255,255,255,255
1000281567,R2TP,255,255,255,255,255,255
1000281567,C1SP,255,255,255,255,255,255
1000281567,C1TP,255,255,255,255,255,255
1000281567,D1,255,255,255,255,255,255
1000281567,D2,255,255,255,255,255,255
1000281567,D3,255,255,255,255,255,255
1000281567,A1,255,255,255,255,255,255
1000281567,A2,255,255,255,255,255,255
1000281567,A3,255,255,255,255,255,255
1000207186,R2SP,58,58,58,58,58,58
1000207186,R2TP,58,58,58,58,58,58
1000207186,C1SP,58,58,58,58,58,58
1000207186,C1TP,58,58,58,58,58,58
1000207186,D1,58,58,58,58,58,58
1000207186,D2,58,58,58,58,58,58
1000207186,D3,58,58,58,58,58,58
1000207186,A1,58,58,58,58,58,58
1000207186,A2,58,58,58,58,58,58
1000207186,A3,58,58,58,58,58,58
1000260976,R2SP,213,213,213,213,213,213
1000260976,R2TP,213,213,213,213,213,213
1000260976,C1SP,213,213,213,213,213,213
1000260976,C1TP,213,213,213,213,213,213
1000260976,D1,213,213,213,213,213,213
